question_id	question	answer	rank	score	url	dirname	filename	text	sentence_ids
CQ027	what is known about people that have COVID-19 without any symptoms?	Ask residents to actively monitor (at least daily) for [COVID-19 symptoms](https://www.cdc.gov/coronavirus/2019-ncov/about/symptoms.html), including fever and respiratory symptoms (shortness of breath, new or change in cough). Administrators should work with local health authorities to establish procedures for those who become sick. Sick residents should avoid contact with individuals who are healthy. If you think someone may have COVID-19, ask them to self-isolate and you should contact local health officials.	3.0	14.43	https://www.cdc.gov/coronavirus/2019-ncov/community/retirement/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	ea83f0fc211b72aeffabaad4ae59bd469a97768d.json	Ask residents to actively monitor (at least daily) for COVID-19 symptoms, including fever and respiratory symptoms (shortness of breath, new or change in cough). Administrators should work with local health authorities to establish procedures for those who become sick. Sick residents should avoid contact with individuals who are healthy. If you think someone may have COVID-19, ask them to self-isolate and you should contact local health officials.	ea83f0fc211b72aeffabaad4ae59bd469a97768d-C010-S000:ea83f0fc211b72aeffabaad4ae59bd469a97768d-C010-S003
CQ027	what is known about people that have COVID-19 without any symptoms?	Any person experiencing homelessness with [symptoms consistent with COVID-19](https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html) (fever, cough, or shortness of breath) should alert their service providers (such as case managers, shelter staff, and other care providers). These staff will help the individual understand how to isolate themselves and identify options for medical care as needed.	4.0	14.43	https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/faqs.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	851dda52be5053e703f16b74e432375beb8a3d11.json	Any person experiencing homelessness with symptoms consistent with COVID-19 (fever, cough, or shortness of breath) should alert their service providers (such as case managers, shelter staff, and other care providers). These staff will help the individual understand how to isolate themselves and identify options for medical care as needed.	851dda52be5053e703f16b74e432375beb8a3d11-C003-S000:851dda52be5053e703f16b74e432375beb8a3d11-C003-S001
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	"It is very important that people who have tuberculosis (TB) disease are treated, take the drugs exactly as prescribed, and finish the medicine. If they stop taking the drugs too soon, they can become sick again. If they do not take the drugs correctly, the TB bacteria that are still alive may become resistant to those drugs. TB that is resistant to drugs is harder and more expensive to treat.

On This Page

*   [COVID-19 Information for TB Programs](#TBP)

*   [COVID-19 Information for TB Laboratories](#TBL)"	1.0	20.11	https://www.cdc.gov/tb/education/public-health-emergencies.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c23d6a5b2b328b231b4d97b3fe29de50541e3a52.json	The Importance of TB TreatmentIt is very important that people who have tuberculosis (TB) disease are treated, take the drugs exactly as prescribed, and finish the medicine. If they stop taking the drugs too soon, they can become sick again. If they do not take the drugs correctly, the TB bacteria that are still alive may become resistant to those drugs. TB that is resistant to drugs is harder and more expensive to treat.	c23d6a5b2b328b231b4d97b3fe29de50541e3a52-C000-S000:c23d6a5b2b328b231b4d97b3fe29de50541e3a52-C000-S003
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	High existing surveillance capacity or medium capacity with the provision of additional resources	2.0	17.77	https://www.cdc.gov/coronavirus/2019-ncov/hcp/non-us-settings/guidance-identify-hcw-patients.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	e43ec8db2f77022c649f18e8bc08d4ec1daf95ab.json	High existing surveillance capacity or medium capacity with the provision of additional resources	e43ec8db2f77022c649f18e8bc08d4ec1daf95ab-C015-S000:e43ec8db2f77022c649f18e8bc08d4ec1daf95ab-C015-S000
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	"Coronaviruses are generally thought to be spread from person-to-person through respiratory droplets. Currently there is no evidence to support transmission of COVID-19 associated with food. Before preparing or eating food, it is important to always [wash your hands](https://www.cdc.gov/handwashing/handwashing-kitchen.html) with soap and water for 20 seconds for general food safety. Throughout the day, wash your hands after blowing your nose, coughing or sneezing, or going to the bathroom.

It may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes, but this is not thought to be the main way the virus spreads.

In general, because of poor survivability of these coronaviruses on surfaces, there is likely very low risk of spread from food products or packaging.

You should always handle and prepare food safely, including keeping raw meat separate from other foods, refrigerating perishable foods, and cooking meat to the right temperature to kill harmful germs. See CDC’s [Food Safety site](https://www.cdc.gov/foodsafety/) for more information.

For more information, visit CDC’s [COVID-19 and food](https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/food-and-COVID-19.html) page.

For more information on COVID-19 and food, see FAQ pages from the [U.S. Food and Drug Administration](https://www.fda.gov/emergency-preparedness-and-response/mcm-issues/coronavirus-disease-2019-covid-19-frequently-asked-questions#food) and the [U.S. Department of Agriculture](https://www.usda.gov/coronavirus).

Page last reviewed: June 22, 2020"	3.0	16.41	https://www.cdc.gov/foodsafety/newsletter/food-safety-and-Coronavirus.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c6b07db079c7e39275effa95ad3e9a6ba76359f9.json	Coronaviruses are generally thought to be spread from person-to-person through respiratory droplets. Currently there is no evidence to support transmission of COVID-19 associated with food. Before preparing or eating food, it is important to always wash your hands with soap and water for 20 seconds for general food safety. Throughout the day, wash your hands after blowing your nose, coughing or sneezing, or going to the bathroom.It may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes, but this is not thought to be the main way the virus spreads.In general, because of poor survivability of these coronaviruses on surfaces, there is likely very low risk of spread from food products or packaging that are shipped over a period of days or weeks at ambient, refrigerated, or frozen temperatures.You should always handle and prepare food safely, including keeping raw meat separate from other foods, refrigerating perishable foods, and cooking meat to the right temperature to kill harmful germs. See CDC?s Food Safety site for more information.For more information on COVID-19, visit CDC?s FAQ page.For more information on COVID-19 and food, see FAQ pages from the U.S. Food and Drug Administrationexternal icon and the U.S. Department of Agricultureexternal icon.	c6b07db079c7e39275effa95ad3e9a6ba76359f9-C000-S000:c6b07db079c7e39275effa95ad3e9a6ba76359f9-C000-S009
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	Gain of function research is research that seeks to alter the functional characteristics of a virus. Examples of gain of function research include research that seeks to produce mutations in a virus that could allow it to become more transmissible, infect a wider range of hosts, increase its disease severity, or confer resistance to existing drugs, treatments or vaccines.	4.0	15.73	https://www.cdc.gov/flu/avianflu/avian-durc-qa.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	cc38223bf5a857ceb89fc4d30156956b9e07d27d.json	Gain of function research is research that seeks to alter the functional characteristics of a virus. Examples of gain of function research include research that seeks to produce mutations in a virus that could allow it to become more transmissible, infect a wider range of hosts, increase its disease severity, or confer resistance to existing drugs, treatments or vaccines.	cc38223bf5a857ceb89fc4d30156956b9e07d27d-C004-S000:cc38223bf5a857ceb89fc4d30156956b9e07d27d-C004-S001
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	"[Public health surveillance](https://www.cdc.gov/publichealth101/surveillance.html) is the ongoing, systematic collection, analysis, and interpretation of health-related data essential to planning, implementation, and evaluation of public health practice.

For surveillance of COVID-19 and the virus that causes it, SARS-CoV-2, CDC is using multiple surveillance systems in collaboration with state, local, territorial, academic, and commercial partners to monitor COVID-19 in the United States. COVID-19 surveillance draws from a combination of data sources using existing influenza and viral respiratory disease surveillance, syndromic surveillance, case reporting, lab reporting, the healthcare safety system, ongoing research platforms, and other new surveillance systems designed to answer specific questions. The data from these systems, combined, create an updated picture of COVID-19’s spread and its effects in the United States and are used to inform the U.S. national public health response to COVID-19."	5.0	14.22	https://www.cdc.gov/coronavirus/2019-ncov/covid-data/faq-surveillance.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	0dfa2e289061d6431683a30863afa7d6acd0d82f.json	is the ongoing, systematic collection, analysis, and interpretation of health-related data essential to planning, implementation, and evaluation of public health practice.For surveillance of COVID-19 and its cause, SARS-COV-2, CDC is using multiple surveillance systems run in collaboration with state, local and academic partners to monitor COVID-19 disease in the United States. COVID-19 surveillance draws from a combination of data sources from existing influenza and viral respiratory disease surveillance systems, syndromic surveillance systems, case reporting systems, commercial lab reporting, ongoing research platforms employed for the coronavirus response, and new systems designed to answer specific questions. These systems, taken together, create an ongoing picture of SARS-COV-2 spread and its effects in the United States and provide data used to inform the U.S. national public health response to COVID-19.	0dfa2e289061d6431683a30863afa7d6acd0d82f-C001-S000:0dfa2e289061d6431683a30863afa7d6acd0d82f-C001-S003
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	"There is currently no evidence to support transmission of COVID-19 associated with food. Get answers to other questions about COVID-19 and food from CDC , the Food and Drug Administration , and the U.S. Department of Agriculture . 

**Home-delivered groceries, subscription meal kits, and mail-order food can be convenient. Make sure food safety is part of the package, too. Home-delivered food must be handled properly to prevent food poisoning. **

Whether food is shipped to your home or delivered by a local service, it needs to stay at a safe temperature to prevent the growth of germs that could make you sick. Follow these tips to keep you and your family safe while enjoying meals prepared at home from these foods."	6.0	14.2	https://www.cdc.gov/foodsafety/communication/food-safety-meal-kits.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	784afcca161cf82bfacc475f2423e83f25151a6f.json	Home-delivered groceries, subscription meal kits, and mail-order food can be convenient. Make sure food safety is part of the package, too. Home-delivered food must be handled properly to prevent food poisoning.Whether food is shipped to your home or delivered by a local service, it needs to stay at a safe temperature to prevent the growth of germs that could make you sick. Follow these tips to keep you and your family safe while enjoying meals prepared at home from these foods.	784afcca161cf82bfacc475f2423e83f25151a6f-C000-S000:784afcca161cf82bfacc475f2423e83f25151a6f-C000-S004
CQ029	are there any existing drugs that could repurposed to treat COVID-19?	"Print Resources

Updated June 12, 2020 
Print[      ](#collapse_171355f2c009aedf00)

Related Pages

America’s medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.

CDC’s *Prepare to Care for COVID-19* is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds."	7.0	12.47	https://www.cdc.gov/coronavirus/2019-ncov/hcp/preparedness-resources.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	187438dc5fbedaee6b6de30920df986bd11d01e8.json	Americas medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.CDCs Prepare to Care for COVID-19 is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds.	187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S000:187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S004
CQ031	how does the coronavirus differ from seasonal flu?	Preliminary estimates of the cumulative burden of seasonal influenza during the 2019-2020 season in the United States are based on crude rates of laboratory-confirmed influenza-associated hospitalizations, reported through the [Influenza Hospitalization Surveillance Network (FluSurv-NET),](https://gis.cdc.gov/GRASP/Fluview/FluHospRates.html) which were adjusted for the frequency of influenza testing during recent prior seasons and the sensitivity of influenza diagnostic assays. Rates of hospitalization were then multiplied by previously estimated ratio of hospitalizations to symptomatic illnesses, and frequency of seeking medical care to calculate symptomatic illnesses, medical visits, and deaths associated with seasonal influenza, respectively.	1.0	38.18	https://www.cdc.gov/flu/about/burden/preliminary-in-season-estimates.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	d9061c080982b3b407f2315dfdba75410605b5a1.json	Preliminary estimates of the cumulative burden of seasonal influenza during the 2019-2020 season in the United States are based on crude rates of laboratory-confirmed influenza-associated hospitalizations, reported through the Influenza Hospitalization Surveillance Network (FluSurv-NET), which were adjusted for the frequency of influenza testing during recent prior seasons and the sensitivity of influenza diagnostic assays. Rates of hospitalization were then multiplied by previously estimated ratio of hospitalizations to symptomatic illnesses, and frequency of seeking medical care to calculate symptomatic illnesses, medical visits, and deaths associated with seasonal influenza, respectively.	d9061c080982b3b407f2315dfdba75410605b5a1-C003-S000:d9061c080982b3b407f2315dfdba75410605b5a1-C003-S001
CQ031	how does the coronavirus differ from seasonal flu?	"NOTE: The week of April 4 was the last week in-season influenza burden estimates will be provided for the 2019-2020 season.

*Because influenza surveillance does not capture all cases of flu that occur in the U.S., CDC provides these estimated ranges to better reflect the larger burden of influenza. These estimates are calculated based on CDC’s [weekly influenza surveillance data](https://www.cdc.gov/flu/weekly/overview.htm) and are preliminary.

**Influenza testing across the United States may be higher than normal at this time of year because of the COVID-19 pandemic. These estimates may partly reflect increases in testing in recent weeks and may be adjusted downward once the season is complete and final data for the 2019/20 season are available.

On This Page

*   [Limitations](#Limitations)

*   [Frequently Asked Questions](#FAQ)

This web page provides weekly, preliminary estimates of the cumulative in-season numbers of flu illnesses, medical visits, hospitalizations, and deaths in the United States. CDC does not know the exact number of people who have been sick and affected by influenza because influenza is not a reportable disease in most areas of the U.S. However, CDC has estimated the burden of flu since 2010 using a mathematical model that is based on data collected through the [U.S. Influenza Surveillance System](https://www.cdc.gov/flu/weekly/overview.htm), a network that covers approximately 8.5% of the U.S. population (~27 million people).

Preliminary In-Season Burden Estimates, 2018-2019 U.S. Flu Season
*Based on data from October 01, 2018 through January 19, 2019Symptomatic IllnessesMedical VisitsHospitalizationsWeek 2 ending January 12, 2019 9,790,000 – 11,400,0004,580,000 – 5,420,000113,000 – 136,000"	2.0	17.77	https://www.cdc.gov/flu/about/burden/preliminary-in-season-estimates.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	d9061c080982b3b407f2315dfdba75410605b5a1.json	*Because influenza surveillance does not capture all cases of flu that occur in the U.S., CDC provides these estimated ranges to better reflect the larger burden of influenza. These estimates are calculated based on CDC?s weekly influenza surveillance data and are preliminary.**Influenza testing across the United States may be higher than normal at this time of year because of the COVID-19 pandemic. These estimates may partly reflect increases in testing in recent weeks and may be adjusted downward once the season is complete and final data for the 2019/20 season are available.On This Page Limitations Frequently Asked QuestionsThis web page provides weekly, preliminary estimates of the cumulative in-season numbers of flu illnesses, medical visits, hospitalizations, and deaths in the United States. CDC does not know the exact number of people who have been sick and affected by influenza because influenza is not a reportable disease in most areas of the U.S. However, CDC has estimated the burden of flu since 2010 using a mathematical model that is based on data collected through the U.S. Influenza Surveillance System, a network that covers approximately 8.5% of the U.S. population (~27 million people).	d9061c080982b3b407f2315dfdba75410605b5a1-C000-S000:d9061c080982b3b407f2315dfdba75410605b5a1-C000-S006
CQ031	how does the coronavirus differ from seasonal flu?	"The virus that causes COVID-19 is thought to spread mainly from person to person, mainly through respiratory droplets produced when an infected person coughs, sneezes, or talks. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. Spread is more likely when people are in close contact with one another (within about 6 feet).

COVID-19 seems to be spreading easily and sustainably in the community (“community spread”) in [many affected geographic areas](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/how-covid-spreads.html). Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected."	3.0	17.29	https://www.cdc.gov/coronavirus/2019-ncov/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	95534418522ff422077fa28cb7dd5e824d6841a4.json	The virus that causes COVID-19 is thought to spread mainly from person to person, mainly through respiratory droplets produced when an infected person coughs or sneezes. These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs. Spread is more likely when people are in close contact with one another (within about 6 feet).COVID-19 seems to be spreading easily and sustainably in the community (?community spread?) in many affected geographic areas. Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected.Learn what is known about the spread of newly emerged coronaviruses.	95534418522ff422077fa28cb7dd5e824d6841a4-C096-S000:95534418522ff422077fa28cb7dd5e824d6841a4-C096-S005
CQ031	how does the coronavirus differ from seasonal flu?	The estimates of cumulative burden of seasonal influenza are considered preliminary and may change each week as new laboratory-confirmed influenza-associated hospitalizations are reported to CDC. New reports include both new admissions that have occurred during the reporting week and also patients admitted in previous weeks that have been newly reported to CDC.	4.0	14.46	https://www.cdc.gov/flu/about/burden/preliminary-in-season-estimates.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	d9061c080982b3b407f2315dfdba75410605b5a1.json	The estimates of cumulative burden of seasonal influenza are considered preliminary and may change each week as new laboratory-confirmed influenza-associated hospitalizations are reported to CDC. New reports include both new admissions that have occurred during the reporting week and also patients admitted in previous weeks that have been newly reported to CDC.	d9061c080982b3b407f2315dfdba75410605b5a1-C004-S000:d9061c080982b3b407f2315dfdba75410605b5a1-C004-S001
CQ031	how does the coronavirus differ from seasonal flu?	During the period of the moratorium, CDC did not conduct “gain of function” research on bird flu viruses.  Now that the moratorium has been lifted, CDC will determine whether to conduct “gain of function” research on bird flu viruses on a case by case basis. See the question entitled “[Is CDC conducting any DURC or enhanced PPP research on bird flu viruses?](#anchor_1557774797095)” for a basic description of this process. Proposals for studies potentially involving “gain of function” research must first be approved by CDC’s internal IBB, which will determine if the studies warrant further review by the [HHS P3CO framework](https://www.phe.gov/s3/dualuse/Documents/p3co.pdf). This review process will determine whether the research is safe to conduct, whether it should be conducted, and what biosafety precautions and practices are required to conduct the work.	5.0	12.47	https://www.cdc.gov/flu/avianflu/avian-durc-qa.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	cc38223bf5a857ceb89fc4d30156956b9e07d27d.json	During the period of the moratorium, CDC did not conduct ?gain of function? research on bird flu viruses. Now that the moratorium has been lifted, CDC will determine whether to conduct ?gain of function? research on bird flu viruses on a case by case basis. See the question entitled ?Is CDC conducting any DURC or enhanced PPP research on bird flu viruses?? for a basic description of this process. Proposals for studies potentially involving ?gain of function? research must first be approved by CDC?s internal IBB, which will determine if the studies warrant further review by the HHS P3CO frameworkpdf iconexternal icon. This review process will determine whether the research is safe to conduct, whether it should be conducted, and what biosafety precautions and practices are required to conduct the work.	cc38223bf5a857ceb89fc4d30156956b9e07d27d-C007-S000:cc38223bf5a857ceb89fc4d30156956b9e07d27d-C007-S012
CQ031	how does the coronavirus differ from seasonal flu?	The cumulative burden of influenza is an estimate of the number of people who have been sick, seen a healthcare provider, been hospitalized, or died as a result of influenza since October 01, 2018. CDC does not know the exact number of people who have been sick and affected by influenza because influenza is not a reportable disease in most areas of the United States. However, these numbers are estimated using a mathematical model, based on observed rates of laboratory-confirmed [influenza-associated hospitalizations](/flu/weekly/#S6).	6.0	11.7	https://www.cdc.gov/flu/about/burden/preliminary-in-season-estimates.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	d9061c080982b3b407f2315dfdba75410605b5a1.json	The cumulative burden of influenza is an estimate of the number of people who have been sick, seen a healthcare provider, been hospitalized, or died as a result of influenza since October 01, 2018. CDC does not know the exact number of people who have been sick and affected by influenza because influenza is not a reportable disease in most areas of the United States. However, these numbers are estimated using a mathematical model, based on observed rates of laboratory-confirmed influenza-associated hospitalizations.	d9061c080982b3b407f2315dfdba75410605b5a1-C002-S000:d9061c080982b3b407f2315dfdba75410605b5a1-C002-S002
CQ031	how does the coronavirus differ from seasonal flu?	Close contact is defined as having cared for or lived with a person known to have SARS or having a high likelihood of direct contact with respiratory secretions and/or body fluids of a patient known to have SARS. Examples include kissing or embracing, sharing eating or drinking utensils, close conversation (within 3 feet), physical examination, and any other direct physical contact between people. Close contact does not include activities such as walking by a person or briefly sitting across a waiting room or office.	7.0	4.42	https://www.cdc.gov/sars/about/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	e8e4505aa64a46084161dd17f8a70c95778fdaeb.json	Close contact is defined as having cared for or lived with a person known to have SARS or having a high likelihood of direct contact with respiratory secretions and/or body fluids of a patient known to have SARS. Examples include kissing or embracing, sharing eating or drinking utensils, close conversation (within 3 feet), physical examination, and any other direct physical contact between people. Close contact does not include activities such as walking by a person or briefly sitting across a waiting room or office.	e8e4505aa64a46084161dd17f8a70c95778fdaeb-C005-S000:e8e4505aa64a46084161dd17f8a70c95778fdaeb-C005-S002
CQ031	how does the coronavirus differ from seasonal flu?	"In the context of SARS, close contact means having cared for or lived with someone with SARS or having a high likelihood of direct contact with the respiratory secretions and/or body fluids of a patient known to have SARS. Examples include kissing or embracing, sharing eating or drinking utensils, talking to someone within 3 feet, physical examination, and any other direct physical contact between people. Close contact does not include activities such as walking by a person or briefly sitting across a waiting room or office.

 [Top of Page](#)"	8.0	4.42	https://www.cdc.gov/sars/about/fs-closecontact.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	2ff1a583339057889cbcd42b7e57b0595e7a6ca8.json	In the context of SARS, close contact means having cared for or lived with someone with SARS or having a high likelihood of direct contact with the respiratory secretions and/or body fluids of a patient known to have SARS. Examples include kissing or embracing, sharing eating or drinking utensils, talking to someone within 3 feet, physical examination, and any other direct physical contact between people. Close contact does not include activities such as walking by a person or briefly sitting across a waiting room or office.	2ff1a583339057889cbcd42b7e57b0595e7a6ca8-C003-S000:2ff1a583339057889cbcd42b7e57b0595e7a6ca8-C003-S002
CQ031	how does the coronavirus differ from seasonal flu?	"In the context of SARS, close contact means having cared for or lived with someone with SARS or having direct contact with respiratory secretions or body fluids of a patient with SARS. Examples of close contact include kissing or hugging, sharing eating or drinking utensils, talking to someone within 3 feet, and touching someone directly. Close contact does not include activities like walking by a person or briefly sitting across a waiting room or office.

 [Top of Page](#)"	9.0	4.42	https://www.cdc.gov/sars/about/fs-sars.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	2407983457d4688fcda9ac793d9797015b7a55d2.json	In the context of SARS, close contact means having cared for or lived with someone with SARS or having direct contact with respiratory secretions or body fluids of a patient with SARS. Examples of close contact include kissing or hugging, sharing eating or drinking utensils, talking to someone within 3 feet, and touching someone directly. Close contact does not include activities like walking by a person or briefly sitting across a waiting room or office.	2407983457d4688fcda9ac793d9797015b7a55d2-C005-S000:2407983457d4688fcda9ac793d9797015b7a55d2-C005-S002
CQ039	what is a cytokine storm and how is it related to COVID-19?	"[Public health surveillance](https://www.cdc.gov/publichealth101/surveillance.html) is the ongoing, systematic collection, analysis, and interpretation of health-related data essential to planning, implementation, and evaluation of public health practice.

For surveillance of COVID-19 and the virus that causes it, SARS-CoV-2, CDC is using multiple surveillance systems in collaboration with state, local, territorial, academic, and commercial partners to monitor COVID-19 in the United States. COVID-19 surveillance draws from a combination of data sources using existing influenza and viral respiratory disease surveillance, syndromic surveillance, case reporting, lab reporting, the healthcare safety system, ongoing research platforms, and other new surveillance systems designed to answer specific questions. The data from these systems, combined, create an updated picture of COVID-19’s spread and its effects in the United States and are used to inform the U.S. national public health response to COVID-19."	1.0	19.48	https://www.cdc.gov/coronavirus/2019-ncov/covid-data/faq-surveillance.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	0dfa2e289061d6431683a30863afa7d6acd0d82f.json	is the ongoing, systematic collection, analysis, and interpretation of health-related data essential to planning, implementation, and evaluation of public health practice.For surveillance of COVID-19 and its cause, SARS-COV-2, CDC is using multiple surveillance systems run in collaboration with state, local and academic partners to monitor COVID-19 disease in the United States. COVID-19 surveillance draws from a combination of data sources from existing influenza and viral respiratory disease surveillance systems, syndromic surveillance systems, case reporting systems, commercial lab reporting, ongoing research platforms employed for the coronavirus response, and new systems designed to answer specific questions. These systems, taken together, create an ongoing picture of SARS-COV-2 spread and its effects in the United States and provide data used to inform the U.S. national public health response to COVID-19.	0dfa2e289061d6431683a30863afa7d6acd0d82f-C001-S000:0dfa2e289061d6431683a30863afa7d6acd0d82f-C001-S003
CQ039	what is a cytokine storm and how is it related to COVID-19?	As public conversations around COVID-19 increase, children may worry about themselves, their family, and friends getting ill with COVID-19. Parents play an important role in helping children make sense of what they hear in a way that is honest, accurate, and minimizes anxiety or fear. CDC has created [guidance to help adults have conversations with children about COVID-19](https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/talking-with-children.html) and ways they can avoid getting and spreading the disease.	2.0	18.81	https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/schools-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	38390f953bb4863181f9db23e8651750b7c37646.json	As public conversations around COVID-19 increase, children may worry about themselves, their family, and friends getting ill with COVID-19. Teachers can play an important role in helping children make sense of what they hear in a way that is honest, accurate, and minimizes anxiety or fear. CDC has created guidance to help adults have conversations with children about COVID-19 and ways they can avoid getting and spreading the disease.	38390f953bb4863181f9db23e8651750b7c37646-C029-S000:38390f953bb4863181f9db23e8651750b7c37646-C029-S002
CQ039	what is a cytokine storm and how is it related to COVID-19?	As public conversations around COVID-19 increase, children may worry about themselves, their family, and friends getting ill with COVID-19. Parents play an important role in helping children make sense of what they hear in a way that is honest, accurate, and minimizes anxiety or fear. CDC has created [guidance to help adults have conversations with children about COVID-19](https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/talking-with-children.html) and ways they can avoid getting and spreading the disease.	3.0	18.81	https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/schools-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	38390f953bb4863181f9db23e8651750b7c37646.json	As public conversations around COVID-19 increase, children may worry about themselves, their family, and friends getting ill with COVID-19. Parents play an important role in helping children make sense of what they hear in a way that is honest, accurate, and minimizes anxiety or fear. CDC has created guidance to help adults have conversations with children about COVID-19 and ways they can avoid getting and spreading the disease.	38390f953bb4863181f9db23e8651750b7c37646-C034-S000:38390f953bb4863181f9db23e8651750b7c37646-C034-S002
CQ039	what is a cytokine storm and how is it related to COVID-19?	"Print Resources

Updated June 12, 2020 
Print[      ](#collapse_171355f2c009aedf00)

Related Pages

America’s medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.

CDC’s *Prepare to Care for COVID-19* is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds."	4.0	18.81	https://www.cdc.gov/coronavirus/2019-ncov/hcp/preparedness-resources.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	187438dc5fbedaee6b6de30920df986bd11d01e8.json	Americas medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.CDCs Prepare to Care for COVID-19 is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds.	187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S000:187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S004
